,Job Name,Company,Salary,Rating,New Job,Apply Here
0,Python Engineer- $178k/ yr,Mackin Talent,"$178,000 a year",N/A,Yes,https://www.indeed.com/company/Mackin-Talent/jobs/Python-Engineer-932ed4955fd8006f?fccid=cf80b7640bd8266c&vjs=3
1,Python Engineer III,Iron Systems,Not Disclosed,3.3,Yes,https://www.indeed.com/rc/clk?jk=9692609ed0154544&fccid=39e7cc3fd9e2cd7d&vjs=3
2,Python Engineer,"Ursus, Inc.",Not Disclosed,4.9,Yes,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CT8vBT9H5mqECx2dfLV_FONLPDKpIRssxVwtj05Tmm4rA5I0VNOPdM1oYsK66ov5pXwwZ9pBHUxn86wFnkOQj7J-ZkFYekJz6-8Dek9ty65EtSuUYZUk7i95Bwpzs-RVPWRb6-B3wSufJ1E2hJOaLMZGtXQFpuDCyrIpT1R5NCg5vfGnPvIMDLsIJ70A4-z_fxHpb8RoFmh_tMJghWIA_9-ocATaErh76L-tAgTGbuRO6iMNjpt3rZg4iwIHPP1kCbW4SMSTSgJJZD-3F9LZZUbyYLC5HCELkSEmQAgTgbX0gMQyK3bJwanY1KfzjqCE9yKC5cSKaGMFIX2P15T3LxmK8T4UBR-MK-AgR1jte9eCipFbpKbrD7lbUhMyniZ1qwkqMY2U2CrEyv2A06yFIB5NuPCNqaGaRX-zwSJyatMiHu4vwadNLaXyqbv_Cq8AwgfgRfFWdD1H2H0FCBL5jJJy4E8yzI4vv6SeSDucp8HQCuKKfThml3hDx8Iomn68phLxQtsXhhyRGSDNTidliclOmX65jZa_CsFwpSUMxghwuxPG29tLLGUIcQWCONl1nAZmpIWHNfXiKktgrjuR1VAM9YBT2CZkOW6SRI5_KrebhkAeLnmT0KuX4qKZnseYUuIdtBTBsHSfzI1zU3IrgdTVMtGRhYrXJsTz4HPX9xgRCNnhzwZIHsrtJpznttRvm9aD_tBJ1kVglZFza6mIfW-eDky_BRNc8RkeWNy08sDeZ3nwYi9pkAIUJkEExWvAJJlCKQ7s4s3F_xhgh5vVcdH0F3WQrMUE2j_JEFRutaRhGY_sFJXn5EfolNEqiql0VN9NwNUxj4HuMaNC0TBNUKAGk9kuVGkgDj62a5A9HEZspJdcYC6pm1NOOsz1uh5AVh08fQq3Jm9C-ErAQe46ZQgTcxsjxkwwl0Zea5N7VJizyxtlPYjIp3LJZ9m8vVZZl9HXFjPYOYnBPtWgpTNnc-qmX9I2rvYdqR8U6UhFtw6kb5KBPZgQhe&xkcb=SoAg-_M3amh1CMgfEb0KbzkdCdPP&p=2&fvj=0&vjs=3
3,Python Automation Engineer,Ryzen Solutions,$70 - $90 an hour,N/A,Yes,https://www.indeed.com/company/Northbound-LLC/jobs/Python-Automation-Engineer-da2a0afdd7071900?fccid=f60f0f1edb9350c6&vjs=3
4,Python Developer,IITmatrix,"$75,256 - $110,000 a year",N/A,Yes,https://www.indeed.com/company/IITMATRIX/jobs/Python-Developer-1d2828b65f1bd16d?fccid=079fa9ffc2a76b20&vjs=3
5,Python Developer,Cognizant,Not Disclosed,3.9,Yes,https://www.indeed.com/rc/clk?jk=5f651824bba11b00&fccid=2df6a1e69a70a1e7&vjs=3
6,Lab Technician - Actuator Prototype Assembly (Tesla Bot),Tesla,$25 - $40 an hour,3.4,No,https://www.indeed.com/company/Tesla/jobs/Lab-Technician-46d6f9b2279fda09?fccid=86e9be6ce380173e&vjs=3
7,"Threat Analyst, Adult Nudity & Sexual Activity (ANSA)",TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=ea93db9c80d0046c&fccid=caed318a9335aac0&vjs=3
8,2023 University Graduate - Software Engineer,Adobe,Not Disclosed,4.3,Yes,https://www.indeed.com/rc/clk?jk=5e61909fcac9d266&fccid=f89deb5a97c7738a&vjs=3
9,Python Developer,Anlage,$40 - $50 an hour,N/A,Yes,https://www.indeed.com/company/Anlage/jobs/Python-Developer-6adf8bc08b83b0fb?fccid=db08a93824358b89&vjs=3
10,Software Engineer (Backend/Full-stack) - Early in Career (US...,Splunk,"$80,000 a year",4.2,Yes,https://www.indeed.com/rc/clk?jk=81f07b0db78e6699&fccid=aef928e89977f7f0&vjs=3
11,Python Backend Engineer,Career Soft Solutions,$60 an hour,N/A,No,https://www.indeed.com/rc/clk?jk=6b263c33ac048f48&fccid=fb446b6b4abede93&vjs=3
12,Performance Engineer - Early in Career (Remote Available),Splunk,"$80,000 a year",4.2,Yes,https://www.indeed.com/rc/clk?jk=3c97a3e9b70433ec&fccid=aef928e89977f7f0&vjs=3
13,PYTHON DEVELOPER,Kaygen,$60 - $75 an hour,3.4,No,https://www.indeed.com/company/Kaygen/jobs/Python-Developer-ce7021783774a5b8?fccid=93c9d8ad0fe8bc7f&vjs=3
14,Game Tester,Fisec Global Inc.,$45 - $50 an hour,N/A,No,https://www.indeed.com/company/Fisec-Global-Inc./jobs/Game-Tester-c1a3162c3e8b9d10?fccid=58e1591d342807a8&vjs=3
15,Telephony IMS Tester,KTEK RESOURCING LLC,$70 - $75 an hour,3.9,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A1baW5GuICkPYHmSvzgDek-1Lu4ddH0UJ3PE1JD7bc0DnT7StmJUFaqkyzynuliOvcrDL0xWaskA5AV-wWLMCwXwi5Gv0qtdedh4G0hCWFUl0z9fjGZZDERNscpTTZwRvJey33cyVXnu6nIWI_i3LCbcv-n4laTVadBA8GEGY1IHfhZ6xEOxBUDNOI7i-7aFmRKh1x5r0qCrbpe0nWWoyAlfsFlSr2A6tR4XPxqLdF-50KeYCJw7Ff1WRlHRMaA2qNO_VhWeuX7_4SitM5xH731i3rwW4QOE5eLPZFvDozQQ5sTvHthJ6YNwllzVkTxFEph-AB29TD_AIYj13_-LO7vuKw0vIpE9tafiOdxsj--lK-dKebM8nb_KzqXrWOpRyp3dQBs0VLI35icJuzQQisPYaGhXWCL-FafxnGqKeagkI7yihcPsmjP7BrRRp-VltCEi5KfM7xePMtCrWyufz0MlYI8NVxyKpx58GA0-8wKw==&xkcb=SoDU-_M3amh0Ueg08L0LbzkdCdPP&p=0&fvj=1&vjs=3
16,Game Tester,Fisec Global Inc.,$45 - $50 an hour,N/A,No,https://www.indeed.com/company/Fisec-Global-Inc./jobs/Game-Tester-c1a3162c3e8b9d10?fccid=58e1591d342807a8&vjs=3
17,Performance Engineer - Early in Career (Remote Available),Splunk,"$80,000 a year",4.2,Yes,https://www.indeed.com/rc/clk?jk=3c97a3e9b70433ec&fccid=aef928e89977f7f0&vjs=3
18,PYTHON DEVELOPER,Kaygen,$60 - $75 an hour,3.4,No,https://www.indeed.com/company/Kaygen/jobs/Python-Developer-ce7021783774a5b8?fccid=93c9d8ad0fe8bc7f&vjs=3
19,C++ developer with python,Formac,"$67,091 - $135,283 a year",N/A,No,https://www.indeed.com/company/FORMAC/jobs/C++-Developer-Python-28c527a198ef9407?fccid=9700547e24b48fe2&vjs=3
20,Optical Lab Tech - Python/C,"Ursus, Inc.",Not Disclosed,4.9,Yes,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CT8vBT9H5mqECx2dfLV_FONLPDKpIRssxVwtj05Tmm4rA5I0VNOPdM1oYsK66ov5pECDzeYepUg9wa19L94RYvWEQOdLVi1pDIOIGImNnzIM7FLydDOXavBcuu76XvNzR9kmI-D9bhN-pO0vyDpgi-HzuST94935rIOBW2hKXwT5H4D7z_WfcylaDTnt6Yhrxi3WX_x-UKCfn6JU1Iveg7sqcm3L_jk0hVKjRq3ULcGSM1DKf7b4AoJi3kFjqEVhqYn-9bIdCGeIfVesLpmopfTjUZ8Zrxd8yZMGmmYnqahyNVfE2IMfZMm-1BXcxHAIKEjsa355ZvdZd6RwieB1efopaTw0BN4xUSg5UgoWxgMO9wY-Y1LnXQSf9HPLxClPlsSrvZVuWYfON7CxbGx7-JOfU3j02pmN7S6IGoOY6rztuDYfR2gyX6VRiQYLwH-ldO0fH1JfxURYjBFEgRB6c1lGERYfB2hV3Xohs6wvN7S0hTVH8ayqDjIpBe76A9DX66VOqLgOJW0eTP0YGijPyo1ZtCxYf42qLWkNhQLxZ0t1s0bU0ui2EDdvSKmLf1AHmQDZyDgPbRu5gRwCp-WhGWZKSLq2LS6-nocSsy5f7gfQ2i1aD4XzuqFLPAfn2PBxXarOmpUSi_KlIXIMfdtbas22TX_A2f8IVomIZ4K0dLbs76k4SGih4TcSZ4ec9SjD9jbxuf5AlMMguqY0shSH3e4ZQNMJWA7vTS4l-aWx20cbogOnn87BBAZLEe1mfjKPzxmHO-6UN8EpiPaKWKzVNpqzQC842hA55806mmRJLo-nGB9FPZATh-rHF6wZV4vnxMur0XC9ssVJdgeryHoy7rsfky-KQYM9y8j-rjSj28jJ3D6ybPSUZ2KQgb4X8DQvBg27FSXcr_uX5N-eMAPMTdNKirIcFt7DlRZmmjNwBcZiQ3_TqqjJQjCjt3OArxdzEPJbouoVGe4P-G8mFdlf7MRksEeJ1ADZexuEm5U0eiDRHC9iRmA3Co&xkcb=SoBL-_M3amh0UZA08L0JbzkdCdPP&p=5&fvj=0&vjs=3
21,Software Engineer - Apprentice,wepay,Not Disclosed,4.0,No,https://www.indeed.com/rc/clk?jk=4d532361313682c1&fccid=62ed771460d18f9d&vjs=3
22,Python Automation Tester,Iconic Technology Group,Not Disclosed,N/A,Yes,https://www.indeed.com/rc/clk?jk=c26001da13e3ec61&fccid=57e69e37609982f0&vjs=3
23,Python Framework Developer,LOCKHEED MARTIN CORPORATION,Not Disclosed,4.0,No,https://www.indeed.com/rc/clk?jk=c40547d4c67397fe&fccid=aeb15e43a6800b9d&vjs=3
24,Software Engineer in Test - Early in Career (Remote Availabl...,Splunk,"$80,000 a year",4.2,Yes,https://www.indeed.com/rc/clk?jk=1844cc9e170b0986&fccid=aef928e89977f7f0&vjs=3
25,Python Developer,vbeyond corp,"$90,000 - $125,000 a year",3.4,No,https://www.indeed.com/company/Vbeyond-Corporation/jobs/Python-Developer-01e488872f06439b?fccid=880f4c13656df46d&vjs=3
